Year,Brand,Model,Title,Mile,Price,Transmition,EXT_COLOR,INT_COLOR,Derivtrain,zipcode,log_price
2018,Alfa,Romeo Stelvio Ti,USED,12497,29685.0,Automatic,Gray,Black,AWD,75207,10.298397146704776
2018,Alfa,Romeo Stelvio Ti,USED,10297,29075.0,Automatic,Gray,Black,AWD,92521,10.277633977386865
2019,Alfa,Romeo Giulia Quadrifoglio,USED,14657,59997.0,Automatic,Blue,Black,RWD,92521,11.002049839954196
2017,Alfa,Romeo Giulia Ti,USED,11495,26319.0,Automatic,Gray,Black,RWD,75207,10.178046390796494
2018,Alfa,Romeo Stelvio Ti,USED,0,33000.0,Automatic,Silver,Beige,AWD,92521,10.404262840448617
2016,Alfa,Romeo 4C Base,USED,39041,41700.0,Automatic,Gray,Black,RWD,92521,10.638256407786892
2015,Alfa,Romeo 4C Base,USED,9248,36995.0,Automatic,White,Black,RWD,75207,10.518538047359652
2017,Alfa,Romeo Giulia Ti,USED,11495,26319.0,Automatic,Gray,Black,RWD,66203,10.178046390796494
2015,Alfa,Romeo 4C Base,USED,9248,36995.0,Automatic,White,Black,RWD,11101,10.518538047359652
2018,Alfa,Romeo Stelvio Ti,USED,10297,29075.0,Automatic,Gray,Black,AWD,75207,10.277633977386865
2018,Alfa,Romeo Stelvio Ti,USED,10855,27375.0,Automatic,Black,Black,AWD,92521,10.217385467118802
2018,Alfa,Romeo Stelvio Ti,USED,2954,27500.0,Automatic,White,Black,AWD,66203,10.221941283654663
2018,Alfa,Romeo Stelvio Ti,USED,10297,29075.0,Automatic,Gray,Black,AWD,92521,10.277633977386865
2017,Alfa,Romeo Giulia Quadrifoglio,USED,19160,42075.0,Automatic,Black,Black,RWD,89107,10.647209019059007
2017,Alfa,Romeo Giulia Ti,USED,11495,26319.0,Automatic,Gray,Black,RWD,99115,10.178046390796494
2017,Alfa,Romeo Giulia Quadrifoglio,USED,19160,42075.0,Automatic,Black,Black,RWD,92521,10.647209019059007
2015,Alfa,Romeo 4C Base,USED,9248,36995.0,Automatic,White,Black,RWD,89107,10.518538047359652
2018,Alfa,Romeo Giulia Ti,USED,31588,25998.0,Automatic,Black,Black,RWD,11101,10.165774890967965
2018,Alfa,Romeo Stelvio Ti,USED,10855,27375.0,Automatic,Black,Black,AWD,99115,10.217385467118802
2018,Alfa,Romeo Stelvio Base,USED,4435,24943.0,Automatic,Blue,Black,AWD,66203,10.124348500692786
2018,Alfa,Romeo Giulia Ti,USED,31588,25998.0,Automatic,Black,Black,RWD,75207,10.165774890967965
2018,Alfa,Romeo Stelvio Base,USED,4435,24943.0,Automatic,Blue,Black,AWD,99115,10.124348500692786
2017,Alfa,Romeo Giulia Quadrifoglio,USED,9842,44000.0,Automatic,Blue,Black,RWD,99115,10.691944912900398
2017,Alfa,Romeo Giulia Quadrifoglio,USED,9842,44000.0,Automatic,Blue,Black,RWD,92521,10.691944912900398
2019,Alfa,Romeo Giulia Quadrifoglio,USED,14657,59497.0,Automatic,Blue,Black,RWD,66203,10.993681170094515
2018,Alfa,Romeo Stelvio Base,USED,4435,24943.0,Automatic,Blue,Black,AWD,92521,10.124348500692786
2017,Aston,Martin DB11,USED,0,117999.0,Automatic,Other,Other,RWD,99115,11.678431428835621
2008,Aston,Martin V8 Vantage,USED,9600,54500.0,Automatic,Blue,Blue,RWD,99115,10.905955980651335
2006,Aston,Martin DB9,USED,16472,44399.0,Automatic,Blue,Beige,RWD,99115,10.700972225644158
2008,Aston,Martin V8 Vantage,USED,9600,54500.0,Automatic,Blue,Blue,RWD,11101,10.905955980651335
2017,Aston,Martin DB11,USED,0,117999.0,Automatic,Other,Other,RWD,66203,11.678431428835621
2006,Aston,Martin DB9,USED,16472,44399.0,Automatic,Blue,Beige,RWD,75207,10.700972225644158
2011,Aston,Martin V8 Vantage S,USED,31909,44900.0,Automatic,Gray,Black,RWD,75207,10.712193073730345
2008,Aston,Martin V8 Vantage,USED,9600,54500.0,Automatic,Blue,Blue,RWD,89107,10.905955980651335
2005,Aston,Martin DB9,USED,39500,49650.0,Manual,Black,Black,RWD,92521,10.812753669473318
2017,Aston,Martin DB11,USED,0,117999.0,Automatic,Other,Other,RWD,75207,11.678431428835621
2006,Aston,Martin DB9,USED,16472,44399.0,Automatic,Blue,Beige,RWD,66203,10.700972225644158
2006,Aston,Martin V8 Vantage 6 Speed,USED,29825,40995.0,Manual,Silver,Black,RWD,89107,10.621205387030278
2008,Aston,Martin V8 Vantage,USED,9600,54500.0,Automatic,Blue,Blue,RWD,75207,10.905955980651335
2008,Aston,Martin V8 Vantage,USED,9600,54500.0,Automatic,Blue,Blue,RWD,92521,10.905955980651335
2011,Aston,Martin V8 Vantage S,USED,31909,44900.0,Automatic,Gray,Black,RWD,92521,10.712193073730345
2005,Aston,Martin DB9,USED,39500,49650.0,Manual,Black,Black,RWD,99115,10.812753669473318
2017,Aston,Martin DB11,USED,0,117999.0,Automatic,Other,Other,RWD,92521,11.678431428835621
2006,Aston,Martin DB9,USED,16472,44399.0,Automatic,Blue,Beige,RWD,11101,10.700972225644158
2006,Aston,Martin DB9,USED,16472,44399.0,Automatic,Blue,Beige,RWD,89107,10.700972225644158
2005,Aston,Martin DB9,USED,39500,49650.0,Manual,Black,Black,RWD,75207,10.812753669473318
2006,Aston,Martin DB9,USED,16472,44399.0,Automatic,Blue,Beige,RWD,92521,10.700972225644158
2008,Aston,Martin V8 Vantage,USED,9600,54500.0,Automatic,Blue,Blue,RWD,66203,10.905955980651335
2011,Aston,Martin V8 Vantage S,USED,31909,44900.0,Automatic,Gray,Black,RWD,11101,10.712193073730345
2011,Aston,Martin V8 Vantage S,USED,31909,44900.0,Automatic,Gray,Black,RWD,66203,10.712193073730345
2011,Aston,Martin V8 Vantage S,USED,31909,44900.0,Automatic,Gray,Black,RWD,99115,10.712193073730345
2017,Aston,Martin DB11,USED,0,117999.0,Automatic,Other,Other,RWD,11101,11.678431428835621
2005,Aston,Martin DB9,USED,39500,49650.0,Manual,Black,Black,RWD,11101,10.812753669473318
2019,Audi,e-tron Premium Plus,AUDI CERTIFIED,0,55856.0,Automatic,Blue,Beige,AWD,99115,10.930532229344816
2019,Audi,A5 2.0T Premium quattro,NEW,0,52050.0,Automatic,Gray,Black,AWD,99115,10.859960074043116
2017,Audi,Q7 3.0T Premium,USED,25182,36896.0,Automatic,Black,Black,AWD,99115,10.515858423068785
2017,Audi,Q7 3.0T Premium,USED,25182,36896.0,Automatic,Black,Black,AWD,92521,10.515858423068785
2018,Audi,S6 4.0T Premium Plus,USED,18497,47999.0,Automatic,Black,Red,AWD,75207,10.778935456339678
2012,Audi,S5 4.2 Prestige quattro,USED,64275,14495.0,Automatic,Gray,Beige,AWD,89107,9.581559041355757
2008,Audi,A8 4.2 quattro,USED,103850,8875.0,Automatic,Gray,Brown,AWD,75207,9.090993614343617
2004,Audi,A6 4.2 quattro,USED,148269,3500.0,Automatic,Gray,Gray,AWD,75207,8.160518247477505
2016,Audi,allroad 2.0T Premium Plus,USED,28898,23795.0,Automatic,Gray,Black,AWD,75207,10.077230753555211
2013,Audi,TT RS 2.5,USED,69206,29477.0,Manual,Black,Black,AWD,11101,10.291365577217242
2016,Audi,A7 3.0T Prestige,USED,26468,26492.0,Automatic,Black,Brown,AWD,66203,10.18459807960487
2017,Audi,Q7 3.0T Premium,USED,25182,36896.0,Automatic,Black,Black,AWD,75207,10.515858423068785
2015,Audi,S8 4.0T quattro,USED,47987,41900.0,Automatic,White,Black,AWD,89107,10.643041105910228
2019,Audi,Q8 Premium Plus,AUDI CERTIFIED,5827,68998.0,Automatic,Black,Black,AWD,11101,11.141832797652063
2015,Audi,S8 4.0T quattro,USED,47987,41900.0,Automatic,White,Black,AWD,66203,10.643041105910228
2016,Audi,RS 7 4.0T PRESTIGE,USED,40985,64930.0,Automatic,Gray,Black,AWD,11101,11.081065045502532
2012,Audi,S5 4.2 Prestige quattro,USED,64275,14495.0,Automatic,Gray,Beige,AWD,92521,9.581559041355757
2016,Audi,SQ5 3.0T Premium Plus,USED,43040,31995.0,Automatic,Gray,Black,AWD,92521,10.37333491957356
2017,Audi,Q7 3.0T Premium,USED,25182,36896.0,Automatic,Black,Black,AWD,11101,10.515858423068785
2018,Audi,Q3 2.0T Premium,USED,13047,19900.0,Automatic,White,Black,FWD,75207,9.898475010712584
2008,Audi,A8 4.2 quattro,USED,103850,8875.0,Automatic,Gray,Brown,AWD,11101,9.090993614343617
2018,Audi,A7 3.0T Prestige,USED,5848,39992.0,Automatic,White,Brown,AWD,11101,10.596434713093407
2018,Audi,Q5 2.0T Premium Plus,USED,12658,32979.0,Automatic,White,Black,AWD,89107,10.403626274246973
2019,Audi,e-tron Premium Plus,AUDI CERTIFIED,0,59086.0,Automatic,Gray,Other,AWD,75207,10.986749288699293
2012,Audi,A7 3.0T quattro Premium,USED,76782,16995.0,Automatic,Red,Brown,AWD,66203,9.740674462130217
2012,Audi,S5 4.2 Prestige quattro,USED,64275,14495.0,Automatic,Gray,Beige,AWD,99115,9.581559041355757
2018,Audi,RS 3 2.5T,AUDI CERTIFIED,2600,52999.0,Automatic,Black,Black,AWD,89107,10.878028324431728
2019,Audi,A5 2.0T Premium quattro,NEW,0,52050.0,Automatic,Gray,Black,AWD,11101,10.859960074043116
2016,Audi,allroad 2.0T Premium quattro,USED,34900,23794.0,Automatic,Gray,Gray,AWD,89107,10.077188727036472
2016,Audi,S8 4.0T Plus,USED,19471,52495.0,Automatic,Silver,Other,AWD,92521,10.868473205949043
2013,Audi,TTS 2.0T Prestige quattro,USED,31682,20000.0,Automatic,Black,Other,AWD,75207,9.903487552536127
2018,Audi,A4 allroad 2.0T Tech Premium,USED,5100,29900.0,Automatic,Black,Black,AWD,66203,10.305613759378778
2018,Audi,TTS 2.0T quattro,USED,9436,39995.0,Automatic,Gray,Red,AWD,99115,10.596509725282923
2018,Audi,A7 3.0T Prestige,USED,5848,39992.0,Automatic,White,Brown,AWD,66203,10.596434713093407
2004,Audi,A6 4.2 quattro,USED,148269,3500.0,Automatic,Gray,Gray,AWD,75207,8.160518247477505
2017,Audi,RS 7 4.0T Prestige,USED,59425,49990.0,Automatic,Black,Black,AWD,11101,10.819578264407616
2018,Audi,SQ5 3.0T Premium Plus,USED,0,41500.0,Automatic,White,Black,AWD,75207,10.63344870621879
2019,Audi,S5 3.0T Premium Plus,NEW,0,53903.0,Automatic,Blue,Black,AWD,92521,10.894941413975292
2013,Audi,S8 4.0T quattro,USED,86311,29880.0,Automatic,Gray,Other,AWD,66203,10.304944639246754
2004,Audi,A6 4.2 quattro,USED,148269,3500.0,Automatic,Gray,Gray,AWD,99115,8.160518247477505
2019,Audi,S5 3.0T Premium Plus,NEW,0,53903.0,Automatic,Blue,Black,AWD,75207,10.894941413975292
2008,Audi,A4 2.0T Cabriolet,USED,51849,9000.0,CVT,Blue,Beige,FWD,75207,9.104979856318357
2016,Audi,S8 4.0T Plus,USED,19471,52495.0,Automatic,Silver,Other,AWD,99115,10.868473205949043
2016,Audi,A7 3.0T Prestige,USED,26468,26492.0,Automatic,Black,Brown,AWD,75207,10.18459807960487
2016,Audi,Q5 3.0T Premium Plus,USED,9485,25289.0,Automatic,Gray,Black,AWD,99115,10.138124797561552
2017,Audi,S7 4.0T Premium Plus,USED,20125,53900.0,Automatic,Gray,Black,AWD,99115,10.89488575689709
2018,Audi,Q3 2.0T Premium,USED,13047,19900.0,Automatic,White,Black,FWD,11101,9.898475010712584
2018,Audi,A7 3.0T Prestige,USED,5848,39992.0,Automatic,White,Brown,AWD,92521,10.596434713093407
2019,Audi,Q8 Premium Plus,USED,5261,68485.0,Automatic,Black,Black,AWD,11101,11.134370022168921
2018,Audi,RS 3 2.5T,AUDI CERTIFIED,2600,52999.0,Automatic,Black,Black,AWD,99115,10.878028324431728
2004,Audi,A6 4.2 quattro,USED,148269,3500.0,Automatic,Gray,Gray,AWD,66203,8.160518247477505
2012,Audi,S5 4.2 Prestige quattro,USED,64275,14495.0,Automatic,Gray,Beige,AWD,66203,9.581559041355757
2018,Audi,SQ5 3.0T Premium Plus,USED,0,41500.0,Automatic,White,Black,AWD,66203,10.63344870621879
2015,Audi,Q5 hybrid 2.0T Prestige,USED,0,21926.0,Automatic,Black,Beige,AWD,66203,9.995428426234485
2018,Audi,S6 4.0T Premium Plus,USED,18497,47999.0,Automatic,Black,Red,AWD,66203,10.778935456339678
2016,Audi,RS 7 4.0T PRESTIGE,USED,40985,64930.0,Automatic,Gray,Black,AWD,99115,11.081065045502532
2016,Audi,RS 7 Prestige,USED,46048,59990.0,Automatic,Gray,Black,AWD,89107,11.00193316064714
2012,Audi,A7 3.0T quattro Premium,USED,76782,16995.0,Automatic,Red,Brown,AWD,89107,9.740674462130217
2016,Audi,RS 7 Prestige,USED,46048,59990.0,Automatic,Gray,Black,AWD,66203,11.00193316064714
2010,Audi,S6 5.2 Prestige quattro,USED,89409,13987.0,Automatic,Silver,Black,AWD,66203,9.545883605779304
2017,Audi,RS 7 4.0T Prestige,USED,59425,49990.0,Automatic,Black,Black,AWD,66203,10.819578264407616
2018,Audi,A7 3.0T Prestige,USED,5848,39992.0,Automatic,White,Brown,AWD,99115,10.596434713093407
2008,Audi,A4 2.0T Cabriolet,USED,51849,9000.0,CVT,Blue,Beige,FWD,92521,9.104979856318357
2013,Audi,TT RS 2.5,USED,65346,32990.0,Manual,White,Black,AWD,92521,10.403959764222627
2016,Audi,A7 3.0T Prestige,USED,26468,26492.0,Automatic,Black,Brown,AWD,89107,10.18459807960487
2018,Audi,A4 allroad 2.0T Tech Premium,USED,5100,29900.0,Automatic,Black,Black,AWD,66203,10.305613759378778
2019,Audi,e-tron Premium Plus,AUDI CERTIFIED,0,55856.0,Automatic,Blue,Beige,AWD,92521,10.930532229344816
2010,Audi,S6 5.2 Prestige quattro,USED,89409,13987.0,Automatic,Silver,Black,AWD,89107,9.545883605779304
2013,Audi,TT RS 2.5,USED,69206,29477.0,Manual,Black,Black,AWD,66203,10.291365577217242
2012,Audi,A7 3.0T quattro Premium,USED,76782,16995.0,Automatic,Red,Brown,AWD,99115,9.740674462130217
2019,Audi,S5 3.0T Premium Plus,NEW,0,53903.0,Automatic,Blue,Black,AWD,11101,10.894941413975292
2016,Audi,S8 4.0T Plus,USED,19471,52495.0,Automatic,Silver,Other,AWD,89107,10.868473205949043
2008,Audi,A8 4.2 quattro,USED,103850,8875.0,Automatic,Gray,Brown,AWD,99115,9.090993614343617
2013,Audi,TT RS 2.5,USED,65346,32990.0,Manual,White,Black,AWD,99115,10.403959764222627
2016,Audi,A3 2.0T Premium,USED,41340,1800.0,Automatic,Silver,Black,AWD,92521,7.495541943884256
2013,Audi,allroad 2.0T Prestige quattro,USED,35348,20999.0,Automatic,Red,Brown,AWD,75207,9.952230096524119
2016,Audi,RS 7 Prestige,USED,46048,59990.0,Automatic,Gray,Black,AWD,92521,11.00193316064714
2013,Audi,S8 4.0T quattro,USED,86311,29880.0,Automatic,Gray,Other,AWD,75207,10.304944639246754
2015,Audi,S8 4.0T quattro,USED,47987,41900.0,Automatic,White,Black,AWD,75207,10.643041105910228
2018,Audi,Q3 2.0T Premium,USED,13047,19900.0,Automatic,White,Black,FWD,92521,9.898475010712584
2013,Audi,S8 4.0T quattro,USED,86311,29880.0,Automatic,Gray,Other,AWD,11101,10.304944639246754
2013,Audi,TTS 2.0T Prestige quattro,USED,31682,20000.0,Automatic,Black,Other,AWD,92521,9.903487552536127
2017,Audi,TTS,USED,24438,35499.0,Automatic,Gray,Black,AWD,92521,10.477259806052668
2018,Audi,A7 3.0T Prestige,USED,5848,39992.0,Automatic,White,Brown,AWD,75207,10.596434713093407
2016,Audi,allroad 2.0T Premium Plus,USED,28898,23795.0,Automatic,Gray,Black,AWD,66203,10.077230753555211
2018,Audi,A4 allroad 2.0T Tech Premium,USED,5100,29900.0,Automatic,Black,Black,AWD,75207,10.305613759378778
2019,Audi,Q8 Premium Plus,USED,5261,68485.0,Automatic,Black,Black,AWD,99115,11.134370022168921
2018,Audi,TTS 2.0T quattro,USED,9436,39995.0,Automatic,Gray,Red,AWD,92521,10.596509725282923
2018,Audi,Q3 2.0T Premium,USED,13047,19900.0,Automatic,White,Black,FWD,99115,9.898475010712584
2019,Audi,A5 2.0T Premium quattro,NEW,0,52050.0,Automatic,Gray,Black,AWD,75207,10.859960074043116
2017,Audi,TTS,USED,24438,35499.0,Automatic,Gray,Black,AWD,75207,10.477259806052668
2013,Audi,S8 4.0T quattro,USED,86311,29880.0,Automatic,Gray,Other,AWD,92521,10.304944639246754
2016,Audi,allroad 2.0T Premium Plus,USED,28898,23795.0,Automatic,Gray,Black,AWD,89107,10.077230753555211
2019,Audi,A5 2.0T Premium quattro,NEW,0,52050.0,Automatic,Gray,Black,AWD,92521,10.859960074043116
2013,Audi,TT RS 2.5,USED,69206,29477.0,Manual,Black,Black,AWD,89107,10.291365577217242
2019,Audi,e-tron Premium Plus,AUDI CERTIFIED,0,59086.0,Automatic,Gray,Other,AWD,89107,10.986749288699293
2014,Audi,S7 4.0T Prestige quattro,USED,72311,26980.0,Automatic,Black,Silver,AWD,75207,10.202851129761747
2018,Audi,Q5 2.0T Premium Plus,USED,10031,35386.0,Automatic,Gray,Black,AWD,99115,10.474071540672949
2018,Audi,SQ5 3.0T Premium Plus,USED,0,41500.0,Automatic,White,Black,AWD,92521,10.63344870621879
2016,Audi,SQ5 3.0T Premium Plus,USED,43040,31995.0,Automatic,Gray,Black,AWD,75207,10.37333491957356
2010,Audi,S6 5.2 Prestige quattro,USED,89409,13987.0,Automatic,Silver,Black,AWD,75207,9.545883605779304
2016,Audi,Q5 hybrid 2.0T Prestige,USED,51225,27399.0,Automatic,Blue,Black,AWD,99115,10.218261795359789
2017,Audi,RS 7 4.0T Prestige,USED,59425,49990.0,Automatic,Black,Black,AWD,89107,10.819578264407616
2012,Audi,A6 3.0T Premium Plus,USED,37627,16500.0,Automatic,Black,Black,AWD,99115,9.711115659888671
2003,Audi,RS6 Quattro,USED,97567,13995.0,Automatic,Silver,Black,AWD,11101,9.546455401949554
2016,Audi,Q5 3.0T Premium Plus,USED,9485,25289.0,Automatic,Gray,Black,AWD,92521,10.138124797561552
2004,Audi,A6 4.2 quattro,USED,148269,3500.0,Automatic,Gray,Gray,AWD,11101,8.160518247477505
2004,Audi,A6 4.2 quattro,USED,148269,3500.0,Automatic,Gray,Gray,AWD,92521,8.160518247477505
2018,Audi,S6 4.0T Premium Plus,USED,18497,47999.0,Automatic,Black,Red,AWD,99115,10.778935456339678
2010,Audi,S6 5.2 Prestige quattro,USED,89409,13987.0,Automatic,Silver,Black,AWD,99115,9.545883605779304
2019,Audi,Q8 Premium Plus,USED,5261,68485.0,Automatic,Black,Black,AWD,92521,11.134370022168921
2018,Audi,S6 4.0T Premium Plus,USED,18497,47999.0,Automatic,Black,Red,AWD,89107,10.778935456339678
2012,Audi,A6 3.0T Premium Plus,USED,37627,16500.0,Automatic,Black,Black,AWD,75207,9.711115659888671
2018,Audi,TTS 2.0T quattro,USED,9436,39995.0,Automatic,Gray,Red,AWD,11101,10.596509725282923
2015,Audi,S8 4.0T quattro,USED,47987,41900.0,Automatic,White,Black,AWD,11101,10.643041105910228
2019,Audi,Q8 Premium Plus,AUDI CERTIFIED,5827,68998.0,Automatic,Black,Black,AWD,66203,11.141832797652063
2018,Audi,S6 4.0T Premium Plus,USED,18497,47999.0,Automatic,Black,Red,AWD,11101,10.778935456339678
2018,Audi,SQ5 3.0T Premium Plus,USED,0,41500.0,Automatic,White,Black,AWD,99115,10.63344870621879
2010,Audi,S6 5.2 Prestige quattro,USED,89409,13987.0,Automatic,Silver,Black,AWD,92521,9.545883605779304
2017,Audi,TTS,USED,24438,35499.0,Automatic,Gray,Black,AWD,99115,10.477259806052668
2013,Audi,S8 4.0T quattro,USED,86311,29880.0,Automatic,Gray,Other,AWD,99115,10.304944639246754
2016,Audi,Q5 hybrid 2.0T Prestige,USED,51225,27399.0,Automatic,Blue,Black,AWD,92521,10.218261795359789
2014,Audi,allroad 2.0T Premium Plus quattro,USED,31866,19990.0,Automatic,Black,Black,AWD,66203,9.902987427494446
2012,Audi,A6 3.0T Premium Plus,USED,37627,16500.0,Automatic,Black,Black,AWD,11101,9.711115659888671
2016,Audi,SQ5 3.0T Premium Plus,USED,43040,31995.0,Automatic,Gray,Black,AWD,11101,10.37333491957356
2018,Audi,S6 4.0T Premium Plus,USED,18497,47999.0,Automatic,Black,Red,AWD,92521,10.778935456339678
2013,Audi,allroad 2.0T Prestige quattro,USED,35348,20999.0,Automatic,Red,Brown,AWD,92521,9.952230096524119
2018,Audi,RS 3 2.5T,USED,60896,39500.0,Automatic,White,Black,AWD,66203,10.584055950889214
2019,Audi,Q8 Premium Plus,AUDI CERTIFIED,5827,68998.0,Automatic,Black,Black,AWD,89107,11.141832797652063
2013,Audi,TTS 2.0T Prestige quattro,USED,31682,20000.0,Automatic,Black,Other,AWD,66203,9.903487552536127
2014,Audi,RS 5 4.2,USED,0,33590.0,Automatic,Blue,Black,AWD,89107,10.421983682606339
2018,Audi,A3 e-tron 1.4T Premium,USED,12387,26995.0,Automatic,Blue,Brown,FWD,89107,10.203406942652387
2008,Audi,A4 2.0T Cabriolet,USED,51849,9000.0,CVT,Blue,Beige,FWD,11101,9.104979856318357
2003,Audi,RS6 Quattro,USED,97567,13995.0,Automatic,Silver,Black,AWD,75207,9.546455401949554
2014,Audi,S7 4.0T Prestige quattro,USED,72311,26980.0,Automatic,Black,Silver,AWD,11101,10.202851129761747
2015,Audi,S8 4.0T quattro,USED,47987,41900.0,Automatic,White,Black,AWD,92521,10.643041105910228
2019,Audi,e-tron Premium Plus,AUDI CERTIFIED,0,59086.0,Automatic,Gray,Other,AWD,99115,10.986749288699293
2017,Audi,S7 4.0T Premium Plus,USED,20125,53900.0,Automatic,Gray,Black,AWD,89107,10.89488575689709
2015,Audi,S8 4.0T quattro,USED,47987,41900.0,Automatic,White,Black,AWD,99115,10.643041105910228
2016,Audi,SQ5 3.0T Premium Plus,USED,43040,31995.0,Automatic,Gray,Black,AWD,89107,10.37333491957356
2018,Audi,Q5 2.0T Premium Plus,USED,10031,35386.0,Automatic,Gray,Black,AWD,11101,10.474071540672949
2018,Audi,A4 allroad 2.0T Tech Premium,USED,5100,29900.0,Automatic,Black,Black,AWD,92521,10.305613759378778
2012,Audi,TT RS Base,USED,56530,31985.0,Manual,White,Black,AWD,89107,10.373022321884237
2019,Audi,e-tron Premium Plus,AUDI CERTIFIED,0,55856.0,Automatic,Blue,Beige,AWD,11101,10.930532229344816
2016,Audi,S8 4.0T Plus,USED,19471,52495.0,Automatic,Silver,Other,AWD,11101,10.868473205949043
2018,Audi,A4 allroad 2.0T Tech Premium,USED,5100,29900.0,Automatic,Black,Black,AWD,89107,10.305613759378778
2013,Audi,TTS 2.0T Prestige quattro,USED,31682,20000.0,Automatic,Black,Other,AWD,99115,9.903487552536127
2017,Audi,RS 7 4.0T Performance Prestige,USED,12905,76780.0,Automatic,Blue,Other,AWD,66203,11.248699468554788
2018,Audi,RS 3 2.5T,AUDI CERTIFIED,2600,52999.0,Automatic,Black,Black,AWD,75207,10.878028324431728
2019,Audi,e-tron Premium Plus,AUDI CERTIFIED,0,59086.0,Automatic,Gray,Other,AWD,11101,10.986749288699293
2003,Audi,RS6 Quattro,USED,97567,13995.0,Automatic,Silver,Black,AWD,92521,9.546455401949554
2017,Audi,S7 4.0T Premium Plus,USED,20125,53900.0,Automatic,Gray,Black,AWD,66203,10.89488575689709
2018,Audi,A4 allroad 2.0T Tech Premium,USED,5100,29900.0,Automatic,Black,Black,AWD,11101,10.305613759378778
2008,Audi,A4 2.0T Cabriolet,USED,51849,9000.0,CVT,Blue,Beige,FWD,99115,9.104979856318357
2017,Audi,S7 4.0T Premium Plus,USED,20125,53900.0,Automatic,Gray,Black,AWD,92521,10.89488575689709
2012,Audi,TT RS Base,USED,56530,31985.0,Manual,White,Black,AWD,66203,10.373022321884237
2012,Audi,A7 3.0T quattro Premium,USED,76782,16995.0,Automatic,Red,Brown,AWD,75207,9.740674462130217
2016,Audi,Q5 hybrid 2.0T Prestige,USED,51225,27399.0,Automatic,Blue,Black,AWD,75207,10.218261795359789
2017,Audi,S7 4.0T Premium Plus,USED,20125,53900.0,Automatic,Gray,Black,AWD,75207,10.89488575689709
2013,Audi,allroad 2.0T Prestige quattro,USED,35348,20999.0,Automatic,Red,Brown,AWD,11101,9.952230096524119
2019,Audi,Q8 Premium Plus,AUDI CERTIFIED,5827,68998.0,Automatic,Black,Black,AWD,92521,11.141832797652063
2018,Audi,Q5 2.0T Premium Plus,USED,10031,35386.0,Automatic,Gray,Black,AWD,92521,10.474071540672949
2016,Audi,allroad 2.0T Premium quattro,USED,34900,23794.0,Automatic,Gray,Gray,AWD,66203,10.077188727036472
2013,Audi,TT RS 2.5,USED,69206,29477.0,Manual,Black,Black,AWD,92521,10.291365577217242
2019,Audi,Q8 Premium Plus,USED,5261,68485.0,Automatic,Black,Black,AWD,89107,11.134370022168921
2016,Audi,RS 7 Prestige,USED,46048,59990.0,Automatic,Gray,Black,AWD,99115,11.00193316064714
2004,Audi,A6 4.2 quattro,USED,148269,3500.0,Automatic,Gray,Gray,AWD,92521,8.160518247477505
2019,Audi,e-tron Premium Plus,AUDI CERTIFIED,0,55856.0,Automatic,Blue,Beige,AWD,75207,10.930532229344816
2017,Audi,RS 7 4.0T Prestige,USED,59425,49990.0,Automatic,Black,Black,AWD,92521,10.819578264407616
2012,Audi,S5 4.2 Prestige quattro,USED,64275,14495.0,Automatic,Gray,Beige,AWD,11101,9.581559041355757
2014,Audi,S7 4.0T Prestige quattro,USED,72311,26980.0,Automatic,Black,Silver,AWD,99115,10.202851129761747
2010,Audi,S6 5.2 Prestige quattro,USED,89409,13987.0,Automatic,Silver,Black,AWD,11101,9.545883605779304
